"","title","timestamp","duration","venue","lat","lng","id","address"
"298","Exploring College Options - Greenville, SC","2019-09-08T19:00:00",NA,"Greenville Marriott",34.863,-82.258,"a7bc4f51-5b5f-475a-a7ff-e0dd1bf03668",NA
"299","Exploring College Options - Columbia, SC","2019-09-09T19:00:00",NA,"Marriott Columbia",34.005,-81.035,"233f090c-ce42-41d6-bb9e-3767075c4e7f",NA
"300","Exploring College Options - Charleston, SC","2019-09-10T19:00:00",NA,"Charleston Marriott",32.788,-79.957,"ef3cecbf-c309-4f67-af30-e810376d72e6",NA
"301","Exploring College Options - Sioux Falls, SD","2019-09-18T19:00:00",NA,"Sheraton Sioux Falls & Convention Center",43.563,-96.748,"fb30edf6-5078-476e-b9b1-f3383bdda806",NA
"302","Exploring College Options - Rapid City, SD","2019-09-19T19:00:00",NA,"Holiday Inn Rapid City-Rushmore Plaza",44.088,-103.224,"423e665d-24fd-43ff-8c78-3aaf31c3f8c2",NA
"303","Exploring College Options - Knoxville, TN","2019-09-08T19:00:00",NA,"Hotel Knoxville",35.964,-83.91,"2a42097b-e989-47c1-a606-3b42a3e64ab9",NA
"304","Exploring College Options - Chattanooga, TN","2019-09-09T19:00:00",NA,"Chattanooga Marriott Downtown",35.042,-85.313,"1dc9d0fd-da5e-41d3-8f57-fc85bd92674a",NA
"305","Exploring College Options - Nashville, TN","2019-09-10T19:00:00",NA,"Embassy Suites by Hilton Nashville South Cool Springs",35.945,-86.814,"150a8970-26c0-4ea3-8e7b-81c0d15e79ef",NA
"306","Exploring College Options - Memphis, TN","2019-09-11T19:00:00",NA,"Marriott Memphis East",35.102,-89.869,"f4d2ce57-3161-479a-83a4-9f8915ea033c",NA
"307","Exploring College Options - McAllen, TX","2019-09-15T19:00:00",NA,"McAllen Convention Center",26.201,-98.259,"34358f2f-737f-4587-959e-b5b839f17d72",NA
"308","Exploring College Options - Corpus Christi, TX","2019-09-16T19:00:00",NA,"Omni Corpus Christi Hotel",27.801,-97.392,"dddfee33-c353-4183-9738-e79094791a36",NA
"309","Exploring College Options - El Paso, TX","2019-09-18T19:00:00",NA,"Radisson Hotel El Paso Airport",31.794,-106.395,"21a801c6-ad7e-4894-9aaa-f88a3abbee58",NA
"310","Exploring College Options - Burlington, VT","2019-09-08T19:00:00",NA,"Courtyard by Marriott Burlington Harbor",44.479,-73.218,"917029bd-cec1-4f10-a957-45ba3f4674c0",NA
"311","Exploring College Options - Norfolk, VA","2019-09-08T19:00:00",NA,"Hilton Norfolk The Main",36.846,-76.292,"cea9839d-0803-4d5c-a4e1-5afb796c4db7",NA
"312","Exploring College Options - Richmond, VA","2019-09-09T19:00:00",NA,"The Westin Richmond",37.604,-77.518,"6c75e934-3962-431a-9960-1d5daddd3071",NA
"313","Exploring College Options - Roanoke, VA","2019-09-10T19:00:00",NA,"The Hotel Roanoke & Conference Center",37.275,-79.94,"4e634743-c58a-448a-9e56-1040841981fd",NA
"314","Exploring College Options - Spokane, WA","2019-09-09T19:00:00",NA,"DoubleTree by Hilton Hotel Spokane City Center",47.661,-117.414,"733aea6a-1098-45b7-be5c-5536151f077d",NA
"315","Exploring College Options - Charleston, WV","2019-09-11T19:00:00",NA,"Charleston Marriott Town Center",38.356,-81.638,"15021e06-64d6-4e52-bc14-0e3e82b8070d",NA
"316","Exploring College Options - Casper, WY","2019-09-18T19:00:00",NA,"Holiday Inn Casper East - Medical Center",42.841,-106.223,"c39610a6-1a17-47ca-a668-42a63298eb3a",NA
"317","Joint Program with Columbia, Cornell, Princeton, and Stanford in Addis Ababa, Ethiopia","2019-09-09T13:00:00",3600,"American Center ",9.018,38.749,"b5d81c4d-e05a-45a8-960f-beb1f08a9f6c",NA
"318","Joint Presentation with Columbia, Cornell, Princeton, and Stanford in Addis Ababa, Ethiopia","2019-09-09T16:00:00",8100,"International Community School of Addis Ababa",8.997,38.728,"f48a0d61-ca9e-4d96-bf2e-d1da6e7b31c8",NA
"319","Exploring College Options - Jamaica","2019-09-19T19:00:00",NA,"Valencia Suites, Spanish Court Hotel",18.005,-76.783,"7aaa9193-49ce-4b8c-881a-20f1890790e6",NA
"320","Joint Presentation with Columbia, Cornell, Princeton, and Stanford in Nairobi, Kenya","2019-09-10T09:00:00",7200,"Brookhouse International School",-1.396,36.741,"753b9e23-3da4-45a1-94ad-64aec5517f67",NA
"321","Joint Presentation with Columbia, Cornell, Princeton, and Stanford in Kigai, Rwanda","2019-09-12T14:30:00",3600,"Embassy of the United States",NA,NA,"1b00fb2a-3b8e-40ec-baca-3d5d0a55c554","Embassy of the United States
Kigali, Kacyiru
Kigali
Rwanda"
"322","Joint Presentation with Columbia, Cornell, Princeton, and Stanford in Johannesburg, South Africa","2019-09-18T18:00:00",5400,"Crawford College Sandton",-26.095,28.049,"6b1e1799-35ff-4824-9d9f-e6a2430d83a1",NA
"323","Joint Presentation with Columbia, Cornell, Princeton, and Stanford in Cape Town, South Africa","2019-09-20T16:00:00",5400,"American International School Capetown",-34.049,18.439,"66616331-396a-4709-b466-ae30c858d097",NA
"324","Joint Presentation with Columbia, Cornell, Princeton, and Stanford in Dar es Salaam, Tanzania","2019-09-15T15:00:00",7200,"Golden Tulip Hotel",-6.816,39.288,"d3a8c967-f9c4-4493-934f-6993cdedbcc3",NA
"325","Georgia Tech, Johns Hopkins, UChicago, and WashU STEM Information Session in Hartford, CT","2019-06-03T19:00:00",5400,"Kingswood-Oxford School",41.759,-72.736,"8125279a-931c-4265-aa94-ffea0b136d2e",NA
"326","Georgia Tech, Johns Hopkins, UChicago, and WashU STEM Information Session in Needham, MA","2019-06-05T19:00:00",5400,"Sheraton Boston Needham Hotel",42.303,-71.22,"69691098-e286-4018-ac20-3cb364646c4d",NA
"327","Georgia Tech, Johns Hopkins, UChicago, and WashU STEM Information Session in Nashua, NH","2019-06-06T19:00:00",5400,"DoubleTree by Hilton Nashua",42.787,-71.504,"d38d3c4a-cebc-4d37-992f-4cf1cc599110",NA
"328","Georgia Tech, Johns Hopkins, UChicago, and WashU STEM Information Session in Albany, NY","2019-06-02T19:00:00",5400,"The Albany Academies",42.646,-73.788,"5d1bc329-37be-41c1-8671-8d563ff4ce5a",NA
"329","Georgia Tech, Johns Hopkins, UChicago, and WashU STEM Information Session in Providence, RI","2019-06-04T19:00:00",5400,"Providence Marriott Downtown",41.836,-71.414,"4dd28e61-a410-4572-9f89-b46b0c6c13d9",NA
"330","UChicago Information Session in San Antonio","2019-05-23T18:00:00",5400,"Young Women's Leadership Academy",29.459,-98.534,"ab0b3d0c-558c-4ed5-ba9e-b4fbe31277b6",NA
"331","UChicago Information Session in San Antonio","2019-05-25T11:00:00",5400,"Central Library - Auditorium",29.432,-98.493,"50e294ee-6db6-4f90-8f7a-7c990d27d34f",NA
"332","UChicago Only Information Session","2019-06-17T18:30:00",5400,"Thomas Jefferson HS of Sci/Tech",38.818,-77.168,"0a67238b-a889-4caf-be9e-180466709164",NA
"333","Barnard, Johns Hopkins, Notre Dame, and UChicago Information Session in Rio de Janeiro","2019-05-13T18:00:00",3600,"Our Lady of Mercy School",-22.956,-43.194,"648bc926-17f0-429e-8e64-57d0457c4a1e",NA
"334","Barnard, Johns Hopkins, Notre Dame, and UChicago Information Session in Curitiba","2019-05-15T17:30:00",3600,"EducationUSA at FAE Centro Universitatio",-25.438,-49.273,"28b0e1f7-e1c5-4092-90a9-6160f310dd62",NA
"335","Barnard, Johns Hopkins, Notre Dame, and UChicago Information Session in Sao Paulo","2019-05-16T19:00:00",3600,"EducationUSA at Alumni Itaim",-23.586,-46.68,"b74fbcea-e521-4401-b556-2a9b2faae7d6",NA
"336","UChicago Information Session in Guangzhou","2019-05-13T19:00:00",5400,"Affiliated High School to South China Normal University",23.136,113.34,"3de6a433-3074-4f29-b450-0d620755e847",NA
"337","UChicago Information Session in Hong Kong","2019-05-20T19:00:00",3600,"Chinese International School",22.284,114.198,"f4b3c907-7812-45f4-83c2-3b05191d3502",NA
"338","UChicago Information Session in Manila","2019-05-15T19:00:00",3600,"Manila Marriott Hotel",14.521,121.019,"717ff5ef-9f94-4a07-96bf-55e4f0f4bec2",NA
"339","UChicago Admissions Case Study Workshop","2019-05-13T19:00:00",3600,"Seoul Foreign School",37.569,126.938,"d9cbd03d-1247-4f18-8a29-983371c94cfa",NA
"340","UChicago Information Session in Seoul","2019-05-14T19:00:00",3600,"Asia Pacific International School",37.63,127.049,"b4d8d9d5-4db3-4aff-8481-71c2bc4d6989",NA
"341","UChicago Information Session in Bangkok","2019-05-13T19:00:00",5400,"Courtyard by Marriott Bangkok",13.741,100.542,"796c90b2-7e5c-4f44-9d85-bb74d80e6740",NA
"342","Information Session on Applying to Highly Selective Colleges in the US","2019-05-23T19:00:00",NA,"Godolphin and Latymer School- The Hall",51.495,-0.229,"2c4ec78b-adf3-49c5-8bfd-7a5abd8b0bd5",NA
"343","UChicago Information Session in Northfield","2019-07-09T19:00:00",5400,"Northfield Arts Guild Theater",44.457,-93.166,"b6ac4706-8e8d-4a97-8b3e-94c8f4213b99",NA
"344","UChicago Information Session in Minneapolis","2019-07-14T15:00:00",5400,"Southdale Library",44.875,-93.32,"75cefe2b-855e-4af8-bebc-e93273cf49c7",NA
"345","UChicago Information Session in Fargo","2019-07-11T18:00:00",5400,"Fargo Public Library – Dr. James Carlson Library",46.833,-96.827,"5a0e7bab-2279-496a-a7e9-3d7f4961e91c",NA
"346","UChicago Information Session in Sioux Falls","2019-07-10T19:00:00",5400,"Lincoln HS",43.519,-96.709,"01af770f-05c5-4437-ae62-9f44445d749b",NA
"347","UChicago Information Session in Milwaukee","2019-07-07T14:00:00",5400,"Marquette Univ. HS",43.038,-87.956,"75d4e763-4987-4575-a4dc-17131297ddd8",NA
"348","UChicago Information Session in Madison","2019-07-08T19:00:00",5400,"Edgewood HS",43.06,-89.421,"c85b8911-bc0c-4e4d-889a-257dd6d60a47",NA
"349","UChicago Information Session in Sacramento","2019-07-20T14:00:00",3600,"Sacramento Country Day School",38.57,-121.4,"de32eea6-1077-4c04-aca9-f58b5da332f6",NA
"350","UChicago Information Session in Redwood City","2019-07-24T19:00:00",3600,"Sequoia HS",37.484,-122.237,"0f28d1ec-caf6-4d83-85d5-d30cbce66e06",NA
"351","UChicago Information Session in Broward","2019-07-11T19:00:00",5400,"American Heritage School Plantation",26.121,-80.311,"34334616-0eee-4b15-b83a-54d04883a698",NA
"352","UChicago Information Session in Miami","2019-07-14T14:00:00",5400,"Miami Country Day School - Center for the Fine Arts ",25.875,-80.184,"e51a58a8-64c9-4014-bddb-2edfa7acd889",NA
"353","UChicago Information Session in Fort Myers","2019-07-15T18:00:00",5400,"Cape Coral Lee County Public Library",26.58,-81.995,"a18e7300-568e-49bb-bc4c-77f4e8272459",NA
"354","UChicago Information Session in Tampa","2019-07-16T18:30:00",5400,"Berkeley Preparatory School",27.99,-82.563,"deaa5a46-c51d-4c16-86da-11e848fbd586",NA
"355","UChicago Information Session in Winter Park","2019-07-18T18:30:00",5400,"Trinity Preparatory School",28.613,-81.273,"ec5c8348-7014-4b11-8182-79eb94bc2bf1",NA
"356","UChicago Information Session in Santa Barbara","2019-07-21T13:00:00",5400,"Santa Barbara Public Library - Faulkner Gallery ",34.424,-119.703,"57af9dd0-2238-497c-8057-61c1b1186e8c",NA
"357","UChicago Information Session in Santa Monica","2019-07-22T18:00:00",5400,"Santa Monica Public Library",34.019,-118.493,"da599f50-7215-4e76-aec3-7a03abaad5d7",NA
"358","UChicago Information Session in Pasadena","2019-07-23T18:00:00",5400,"Westridge School",34.126,-118.156,"19718fc9-8495-48b3-9851-0aad0771a33d",NA
"359","UChicago Information Session in Thousand Oaks","2019-07-24T18:30:00",5400,"La Reina High School",34.203,-118.877,"27699c68-405d-4847-a654-482a7730f19b",NA
"360","UChicago Information Session in Claremont","2019-07-28T14:00:00",5400,"DoubleTree by Hilton Hotel Claremont",34.108,-117.724,"ebc194c8-9c19-4198-8d3d-b360395f2deb",NA
"361","UChicago Information Session in Anaheim","2019-07-29T18:00:00",5400,"Fairmont Preparatory Academy",33.844,-117.96,"e0e63190-e6e2-46b2-8dce-ed2a4e00fc06",NA
"362","UChicago Information Session in San Diego","2019-07-30T18:00:00",5400,"Saint Augustine High School",32.735,-117.124,"f5a6223e-75c7-4f39-925f-a709ce3c3307",NA
"363","UChicago Information Session in Palos Verdes","2019-07-31T18:00:00",5400,"Palos Verdes High School",33.78,-118.42,"f1cc5bbe-f321-4bd6-b768-f8f36ee4478d",NA
"364","UChicago Information Session in San Jose","2019-07-23T19:00:00",3600,"Valley Christian HS",37.276,-121.827,"c2f6bcaa-d9bd-4974-9d58-da64f002dc76",NA
"365","UChicago Information Session in Atlanta","2019-07-13T14:00:00",5400,"Marist School",33.901,-84.335,"a04addc9-cac3-490b-87c3-0e1ea2fa86a4",NA
"366","UChicago Information Session in Charlotte","2019-07-08T19:00:00",5400,"Providence Day School",35.161,-80.78,"85f3b0cd-8715-48ca-8d06-1b144ea628b4",NA
"367","UChicago Information Session in Durham","2019-07-09T19:00:00",5400,"Durham Academy Upper School",35.978,-78.969,"ec17a412-641d-4855-b7a2-489e6befa686",NA
"368","UChicago Information Session in Greenville","2019-07-07T14:00:00",5400,"Hughes Main Library",34.857,-82.402,"c1f90a2d-63cd-4a01-98ed-ca145d5a4967",NA
"369","UChicago Information Session in Richmond","2019-07-10T19:00:00",5400,"Collegiate School",37.581,-77.587,"7f96c447-e56c-4caa-a9d8-0cb0be8a85ef",NA
"370","UChicago Information Session in Charlottesville","2019-07-11T19:00:00",5400,"St Anne's-Belfield",38.042,-78.515,"5188ba35-a886-417b-ba68-50e645de23c1",NA
"371","UChicago Information Session in the East Bay","2019-07-22T19:00:00",3600,"Bentley School",37.893,-122.152,"3edadcef-e808-4a13-b23a-6b06dce0bb21",NA
"372","UChicago Information Session in San Francisco","2019-07-31T19:00:00",3600,"Park Branch Library",37.77,-122.451,"6a1a32d0-dc4c-45ed-8c76-d92e709126b7",NA
"373","UChicago Information Session in Baltimore","2019-07-15T19:00:00",5400,"Friends School",39.357,-76.625,"d1e12399-f0a8-421c-8474-1d6c77616f4d",NA
"374","UChicago Information Session in Ann Arbor","2019-07-28T15:00:00",NA,"Ann Arbor District Library: Downtown Library",42.278,-83.746,"0a6bb5c9-8110-4706-a6d0-1eca677c932d",NA
"375","UChicago Information Session in Metro Detroit","2019-07-29T19:00:00",NA,"Detroit Country Day School",42.514,-83.264,"126b946b-fd70-4cde-a209-aa62351dc215",NA
"376","UChicago Information Session in Metro Detroit","2019-07-30T19:00:00",NA,"University Liggett School",42.424,-82.901,"72f84dc6-28eb-4dee-966d-0696977f4fd4",NA
"377","UChicago Information Session in Grand Rapids","2019-07-31T19:00:00",NA,"Grand Rapids Public Library - Ryerson Auditorium",42.965,-85.666,"2730515d-fbd0-40b5-92a7-d46b9a7d2edd",NA
"378","UChicago Information Session in Portage","2019-08-01T19:00:00",NA,"Portage District Library",42.204,-85.587,"1adec1ae-5bbf-49f0-a141-30791e06efd5",NA
"379","UChicago Information Session in Cleveland","2019-07-29T19:00:00",3600,"Hathaway Brown School",41.482,-81.541,"dfe8f643-17df-486f-b0d6-3635493cfc15",NA
"380","UChicago Information Session in Columbus","2019-07-30T19:00:00",3600,"St Charles Prep HS",39.969,-82.947,"61e37325-4c3c-4e6e-bd92-20eff03fdd4e",NA
"381","UChicago Information Session in Toledo","2019-07-31T19:00:00",3600,"Heatherdowns Branch Library",41.601,-83.622,"b388cc59-0885-4cc6-bb9b-2cd3c406b067",NA
"382","UChicago Information Session in Philadelphia","2019-07-24T19:00:00",3600,"Parkway Central Library",39.959,-75.171,"aedd62c8-0c3f-4f57-8a85-69a12c2ecee7",NA
"383","UChicago Information Session in Pittsburgh","2019-07-25T19:00:00",3600,"Oakland Catholic HS",40.449,-79.95,"5bfa0163-bed4-49e8-849a-74fd50dba751",NA
"384","Quest for Colege Information Session in Birmingham","2019-06-23T19:00:00",5400,"Thompson HS Performing Arts Center ",33.223,-86.845,"983d8523-a286-4f72-986c-f6a918153f3b",NA
"385","Quest for College Information Session in Little Rock","2019-06-25T18:00:00",5400,"Darragh Center Auditorium at the Public Library",34.747,-92.267,"ee7ba1be-3b9e-46cb-85a6-37441109c4ab",NA
"386","UChicago Information Session in Denver","2019-08-04T14:30:00",3600,"Lowry Conference Center, room 100B-C",39.728,-104.887,"32df0c86-c0c4-40cd-9aa7-0f60824138e4",NA
"387","UChicago Information Session in Colorado Springs","2019-08-05T19:00:00",3600,"Penrose Library",38.835,-104.826,"2130c265-ac2f-4e3a-8f01-506a92eaef2e",NA
"388","UChicago Information Session in Boulder","2019-08-06T17:30:00",3600,"Boulder Public Library - Meadows Branch",39.999,-105.235,"6d20e37a-2216-4100-9cb4-ab9ebbf99b97",NA
"389","Quest for College Information Session in Memphis","2019-06-24T19:00:00",5400,"White Station HS",35.118,-89.905,"2140e67e-4a6c-4c1d-af7c-dde339162cc5",NA
"390","Quest for College Information Session in Waco","2019-06-26T19:00:00",5400,"Waco-McLennan County Library Central Library",31.547,-97.144,"a1d811a4-d7dd-4d91-b022-15512ae77fa1",NA
"391","Quest for College Information Session in McAllen","2019-06-27T19:00:00",5400,"McAllen HS",26.226,-98.238,"0d5782ed-ddb1-4dea-895a-73efb26187b0",NA
"392","UChicago Information Session in Wichita","2019-07-17T18:30:00",3600,"Evergreen Branch Library - Arkansas Room",37.73,-97.345,"3d838e9b-33b9-42c9-ac65-b9358ba7803d",NA
"393","UChicago Information Session in Kansas City","2019-07-16T18:30:00",3600,"Ewing Marion Kauffman Foundation - Town Square Room",39.039,-94.577,"1109f636-a349-4e88-9709-3222211b7939",NA
"394","UChicago Information Session in Omaha","2019-07-15T19:00:00",3600,"Brownell -Talbot School - Swanson Memorial Auditorium",41.264,-95.998,"2770998d-6bd6-4b5a-b1a0-27115ff2a3c9",NA
"395","UChicago Information Session in Tulsa","2019-07-18T19:00:00",3600,"Woody Guthrie Center",36.159,-95.992,"b8f70104-ade2-4074-b26e-dbfbe447237e",NA
"396","UChicago Information Session in Plano","2019-07-20T15:00:00",3600,"Parr Library - Program Room",33.056,-96.834,"30e12c2c-3494-45b6-9758-11b38fc5a4d6",NA
"397","UChicago Information Session in Dallas","2019-07-21T15:00:00",3600,"Bryan Adams HS Auditorium",32.828,-96.681,"0d0b09e1-077d-448b-8586-8446cff2719e",NA
"398","UChicago Information Session in Phoenix","2019-08-07T19:00:00",3600,"Trivium Preparatory Academy",33.47,-112.375,"efc4b039-542d-428a-a958-3dc1c7f12500",NA
"399","UChicago Information Session in Scottsdale","2019-08-08T18:30:00",3600,"Scottsdale Public Library - Mustang Library",33.578,-111.885,"370b8acf-0265-4e29-82cb-b0d8aff4b283",NA
"400","UChicago Information Session in Salt Lake City","2019-08-01T19:00:00",3600,"Salt Lake City Public Library",40.76,-111.885,"c34745c1-e1e8-4e01-b6b7-c8ced7d6f191",NA
"401","UChicago Information Session in Moorestown","2019-08-19T19:00:00",3600,"Moorestown Friends School",39.965,-74.942,"e0c7bea4-6ca6-4cb1-b6dd-29342750c6a5",NA
"402","UChicago Information Session in Basking Ridge","2019-08-20T19:00:00",3600,"Pingry School",40.621,-74.565,"3c9d501a-8492-4de4-b2db-795774fdaac6",NA
"403","UChicago Information Session in Bergen County","2019-08-21T19:00:00",3600,"Dwight-Englewood School",40.888,-73.962,"5cc59fd9-c1bb-4ab1-9a01-76cd10807269",NA
"404","UChicago Information Session in Princeton","2019-08-22T19:00:00",3600,"DoubleTree by Hilton Hotel Princeton",40.366,-74.597,"e9d8400f-304f-467b-b5e9-9749d89ae519",NA
"405","UChicago Information Session in Millburn","2019-08-26T19:00:00",3600,"Millburn HS",40.72,-74.316,"bff4cafc-b477-46f3-9cd5-b05cebc7debe",NA
"406","UChicago Information Session in Queens","2019-08-22T18:30:00",3600,"Sheraton Laguardia East Hotel - Phoenix Room",40.76,-73.832,"a5268aea-06c0-4f7e-8392-8fc58b25f0ce",NA
"407","UChicago Information Session in Long Island","2019-08-26T18:30:00",3600,"Melville Marriott Long Island",40.783,-73.422,"39f96e4b-c1d4-412c-9fad-e06b6560f63c",NA
"408","UChicago Information Session in Tarrytown","2019-08-27T18:30:00",3600,"Doubletree Tarrytown",41.061,-73.864,"2def5bef-2dfd-4c20-89df-3a86b0b532bc",NA
"409","UChicago Information Session in Manhattan","2019-08-28T18:30:00",3600,"Hunter College HS",40.786,-73.954,"c2b09e3b-d23a-4624-b3e8-5cf1579f2229",NA
"410","UChicago Information Session in Brooklyn","2019-08-29T18:30:00",3600,"New York Marriott at the Brooklyn Bridge",40.694,-73.988,"2067a257-c273-40dd-b652-1b4157d549f2",NA
"411","UChicago Information Session Stamford","2019-08-14T19:00:00",3600,"King School",41.109,-73.532,"41409fdf-003b-4c90-8fa8-7bc5f5875815",NA
"412","UChicago Information Session Hartford","2019-08-15T19:00:00",3600,"Kingswood-Oxford School",41.759,-72.736,"a39440ed-ee86-45c3-b8d9-68d2af1cdf4d",NA
"413","UChicago Information Session Cape Cod","2019-08-17T15:00:00",3600,"Marine Biological Laboratory",41.526,-70.672,"09f39349-03cb-4298-9a92-ab15d8619680",NA
"414","UChicago Information Session Worcester","2019-08-19T19:00:00",3600,"Bancroft School",42.305,-71.816,"50e2952f-9bf1-4803-8f52-57e79e59370d",NA
"415","UChicago Information Session Wellesley","2019-08-20T19:00:00",3600,"Wellesley Free Library",42.297,-71.291,"353892b6-92d5-41db-afd7-f098076180bf",NA
"416","UChicago Information Session Burlington","2019-08-21T19:00:00",3600,"Fletcher Free Library",44.477,-73.21,"06b49bc9-6992-4400-8b66-2af3a35dd9ef",NA
"417","UChicago Information Session in Naperville","2019-08-05T18:00:00",7200,"Alfred Rubin Riverwalk Community Center",41.772,-88.153,"e38aec14-5323-41b8-ab09-00b6414c316f",NA
"418","UChicago Information Session in Elgin","2019-08-12T18:00:00",7200,"Rolling Knolls Pavilion",42.035,-88.231,"5c9f9fe8-bf00-47f5-9c35-affaa7d31dcb",NA
"419","UChicago Information Session in Plainfield","2019-08-12T18:00:00",7200,"Plainfield Township Community Center",41.609,-88.206,"46ad0f6f-f51b-4c0a-91eb-772ad1947374",NA
"420","UChicago Information Session in River Forest","2019-08-13T18:00:00",7200,"River Forest Community Center",41.88,-87.825,"87a86885-9f6e-4ae9-aac4-df88a2a74975",NA
"421","UChicago Information Session in Buffalo Grove","2019-08-15T18:00:00",7200,"Buffalo Grove Park District Community Arts Center",42.157,-87.958,"3cb59e14-075c-4f66-a4c9-96c2210cab81",NA
"422","UChicago Information Session in Homewood","2019-08-15T18:00:00",7200,"Dolphin Lake Clubhouse",41.558,-87.682,"3f62f0c0-1d01-41e8-b6fe-f8a454069dd6",NA
"423","UChicago Information Session in Boise","2019-08-19T19:00:00",3600,"Main Library",43.611,-116.208,"6b233884-5781-413c-a236-282a44a28820",NA
"424","UChicago Information Session in Redmond","2019-08-15T18:00:00",3600,"Redmond Regional Library",47.679,-122.128,"b0512401-8859-4738-92cd-6f1378f08263",NA
"425","UChicago Information Session in Seattle","2019-08-17T14:00:00",3600,"Ballard Branch - The Seattle Public Library",47.67,-122.384,"c3776d10-1b8e-40fd-9dae-db7bedba2b78",NA
"426","UChicago Information Session in Vancouver","2019-08-18T14:00:00",3600,"Vancouver Community Library",45.629,-122.669,"12730b56-cf0a-4aed-b433-0585a6961e27",NA
"427","UChicago Information Session in Delhi","2019-08-20T18:00:00",NA,"The University of Chicago Center in Delhi",28.63,77.213,"040fd1c2-831c-455c-a371-b8944af102ef",NA
"428","Basics of Higher Education In The U.S","2019-08-24T11:30:00",NA,"Yashna Trust: EducationUSA Advising Center",12.995,77.608,"6131c53d-ced2-4773-ba75-fb8d96764413",NA
"429","UChicago Information Session in Denver","2019-10-12T14:00:00",3600,"Denver Central Library",39.737,-104.988,"f8d6184c-8082-4bfd-a31a-44d08ab30cc9",NA
"430","UChicago Information Session in Mumbai","2019-08-27T16:00:00",NA,"United States India Educational Foundation",18.935,72.829,"374a590e-d67a-402b-9dc9-cae51714e790",NA
"431","UChicago Information Session in Mineola","2019-09-12T18:30:00",5400,"Heart Auditorium in the Chaminade Activity-Athletic Center",40.746,-73.649,"e3f30c22-11df-4f77-b201-9143f19f1ef8",NA
"432","UChicago Information Session in Stony Brook","2019-09-16T19:00:00",5400,"Carson Auditorium at The Stony Brook School",40.923,-73.132,"1284d0bf-66ae-4877-86ae-c9549f7bbba4",NA
"433","UChicago Only Information Session","2019-08-28T18:30:00",5400,"Yorktown HS - Auditorium",38.903,-77.14,"db6b5311-3b1d-414d-a0bc-79b2a8e5b940",NA
"434","UChicago Information Session in Rockville","2019-09-16T19:00:00",3600,"Richard Montgomery HS",39.078,-77.147,"f1968c74-207b-4824-bac5-1d8e451bab89",NA
"435","2019 Fall Open House","2019-10-14T08:30:00",19800,"Rockefeller Memorial Chapel",41.789,-87.597,"58895555-bef8-4bd8-acf0-9d9a1593a73f",NA
"436","Spring Open House 2020","2020-04-10T08:30:00",19800,"Rockefeller Memorial Chapel",41.789,-87.597,"66fa3a88-7fbf-4e32-975d-e8a5dfbc0606",NA
"437","UChicago Information Session in South Bend","2019-09-10T18:30:00",3600,"Mishawaka Library (Mishawaka-Penn-Harris Public Library)",41.661,-86.179,"bd8e3536-6084-4b25-af49-4ae12d73e845",NA
"438","UChicago Information Session in Fort Wayne","2019-09-30T19:00:00",3600,"Allen County Public Library",41.077,-85.143,"ff19253f-e91f-45bc-b84d-14ff252aff37",NA
"439","Information Session on Applying to Highly Selective Colleges in the US","2019-09-29T19:30:00",5400,"The University of Chicago Francis and Rose Yuen Campus",NA,NA,"f6b85b1b-f4d9-4409-a36c-2bc6909fc170","The University of Chicago Francis and Rose Yuen Campus
168 Victoria Road
Hong Kong S.A.R."
"440","UChicago Information Session in Iowa City","2019-09-17T18:30:00",3600,"Coralville Public Library",41.677,-91.582,"ac6c87f2-3599-42a7-b6df-56e5bcc109c6",NA
"441","UChicago & University of Iowa Information Session in Des Moines","2019-09-18T18:30:00",3600,"Central Library",41.586,-93.631,"aff56619-5d68-4f7a-bfe3-5e10236ed65a",NA
"442","UChicago Information Session in Easthampton","2019-09-26T19:00:00",3600,"Williston Northampton School",42.267,-72.672,"8ae97c52-5cc6-48e9-8d04-b37bf5fcc260",NA
"443","UChicago Information Session in Omaha","2019-09-17T19:00:00",3600,"Hyatt Place Omaha/Downtown-Old Market",41.255,-95.932,"44383ca5-cada-4c21-a082-84896eef6046",NA
"444","UChicago Information Session in Birmingham","2019-09-09T18:30:00",5400,"Homewood Public Library",NA,NA,"5335e61c-3f58-4468-8bae-e71e34dd2442","Homewood Public Library
1721 Oxmoor Rd
Birmingham, AL 35209
United States"
"445","UChicago Information Session at La Jolla Country Day","2019-09-12T18:00:00",5400,"La Jolla Country Day School",32.879,-117.217,"fb5a3d35-7768-4ba2-b381-0cd23f66ec8b",NA
"446","UChicago Information Session at Santa Margarita","2019-09-23T19:00:00",5400,"Santa Margarita High School",33.643,-117.58,"5dab19b4-b3dd-4675-befe-9ce1178d3d7e",NA
"447","UChicago Information Session at Francis Parker","2019-10-02T19:00:00",5400,"Francis Parker Upper school",32.772,-117.177,"d8445b24-ad0a-4688-9600-b38cec211b46",NA
"448","UChicago Information Session in Tallahassee","2019-09-12T18:00:00",NA,"Leroy Collins Leon County Public Library",30.443,-84.284,"c2ff8ee4-0eb5-4dff-9769-6fc121d583d9",NA
"449","UChicago Information Session in Topeka","2019-09-10T18:30:00",3600,"Topeka & Shawnee County Public Library",39.051,-95.697,"808764be-b35b-4cb5-befa-6c317d01e8f0",NA
"450","UChicago Information Session in Springfield, MO","2019-09-08T15:00:00",3600,"The Library Station",37.244,-93.312,"8ecf6091-03dd-4b31-bf8a-0a04d8002cd4",NA
